0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41
0.98321,0.59424,0.0,0.98,0.26151,0.0,0.07289,0.0,0.0,0.992,0.0,0.0,0.0,0.0,0.11421,0.0,0.00739,0.0,0.0,0.0,0.0,0.0,0.0,0.24793,0.0,0.0,0.0,0.08108,0.0,0.06339,0.11555,0.11555,0.15239,0.0,0.0,0.0,0.05868,0.08321,0.0,0.98792,0.59619,0.0
0.0,0.25642,0.0,0.07193,0.0,0.0,0.995,0.0,0.0,0.0,0.0,0.11251,0.0,0.00653,0.0,0.0,0.0,0.0,0.0,0.0,0.24993,0.0,0.0,0.0,0.07908,0.0,0.06238,0.11667,0.11667,0.15565,0.0,0.0,0.0,0.05993,0.08645,0.0,0.98111,0.59333,0.0,0.99,0.25891,0.0
0.07492,0.0,0.0,0.991,0.0,0.0,0.0,0.0,0.11301,0.0,0.00567,0.0,0.0,0.0,0.0,0.0,0.0,0.25191,0.0,0.0,0.0,0.08208,0.0,0.06139,0.11778,0.11778,0.15821,0.0,0.0,0.0,0.06139,0.09129,0.0,0.98652,0.59583,0.0,0.98,0.25439,0.0,0.07695,0.0,0.0
0.993,0.0,0.0,0.0,0.0,0.11593,0.0,0.00717,0.0,0.0,0.0,0.0,0.0,0.0,0.24591,0.0,0.0,0.0,0.08008,0.0,0.06439,0.11889,0.11889,0.15929,0.0,0.0,0.0,0.06268,0.09645,0.0,0.98431,0.59741,0.0,0.0,0.26251,0.0,0.08192,0.0,0.0,0.992,0.0,0.0
0.12345,0.78901,0.0,0.7,0.00567,0.0,0.00089,0.0,0.125,0.9,0.0,0.03945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07239,0.0,0.0,0.0,0.25314,0.33333,0.07141,0.23333,0.23333,0.12121,0.0,0.0,0.0,0.09191,0.25314,0.0,0.01234,0.81908
0.0,0.65,0.00312,0.0,0.00078,0.0,0.12,0.0,0.0,0.04192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06619,0.0,0.0,0.0,0.24951,0.33333,0.06363,0.25,0.25,0.13,0.0,0.0,0.0,0.08,0.24951,0.0,0.04567,0.84615,0.0,0.55
0.00251,0.0,0.00041,0.0,0.13,0.9,0.0,0.03319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07031,0.0,0.0,0.0,0.24451,0.33333,0.06263,0.25,0.25,0.13,0.0,0.0,0.0,0.09,0.24451,0.0,0.01892,0.85714,0.0,0.6,0.00127,0.0
0.00062,0.0,0.12,0.95,0.0,0.03614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06941,0.0,0.0,0.0,0.25789,0.33333,0.06667,0.23333,0.23333,0.12,0.0,0.0,0.0,0.0857,0.25789,0.0,0.06734,0.875,0.0,0.7,0.00394,0.0,0.00083,0.0
0.07235,0.65412,0.00018,0.625,0.08981,0.00142,0.00467,0.00029,6e-05,0.99856,0.00034,1e-05,0.00114,0.00035,0.00017,0.00324,0.00041,0.00021,0.00013,0.0,0.0,0.0,0.0,0.0,0.0,0.01597,0.0,0.0,0.0,0.0,0.33333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01191,0.63729
0.00035,0.6,0.08195,0.00169,0.00512,0.00047,7e-05,0.99978,0.00042,2e-05,0.00173,0.00051,0.00029,0.00292,0.00059,0.00033,0.00023,0.0,0.0,0.0,0.0,0.0,0.0,0.01713,0.0,0.0,0.0,0.0,0.33333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02458,0.59182,0.00052,0.65
0.09329,0.00214,0.00629,0.00065,8e-05,0.99721,0.00058,2e-05,0.00214,0.00067,0.00041,0.00371,0.00075,0.00049,0.00035,0.0,0.0,0.0,0.0,0.0,0.0,0.01941,0.0,0.0,0.0,0.0,0.33333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03725,0.64539,0.00069,0.7,0.10443,0.00269
0.00746,0.00083,9e-05,0.99486,0.00074,2e-05,0.00255,0.00089,0.00063,0.00451,0.00091,0.00067,0.00051,0.0,0.0,0.0,0.0,0.0,0.0,0.02195,0.0,0.0,0.0,0.0,0.33333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04992,0.69946,0.00086,0.75,0.11557,0.00324,0.00863,0.00099
0.01431,0.84212,0.0,0.7,0.00653,0.0,0.00042,0.0,0.125,0.996,0.0,0.03719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07593,0.0,0.0,0.0,0.59646,0.33333,0.16333,0.5,0.5,0.66667,0.0,0.0,0.0,0.16667,0.66667,0.0,0.02948,0.93654
0.0,0.8,0.00819,0.0,0.00081,0.0,0.13333,0.999,0.0,0.04352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10138,0.0,0.0,0.0,0.71429,0.33333,0.1875,0.6,0.6,0.8,0.0,0.0,0.0,0.2,0.8,0.0,0.04193,0.88627,0.0,0.7
0.00203,0.0,0.00028,0.0,0.125,0.995,0.0,0.05239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08335,0.0,0.0,0.0,0.65517,0.33333,0.16667,0.6,0.6,0.7,0.0,0.0,0.0,0.16667,0.66667,0.0,0.05339,0.85714,0.0,0.8,0.00642,0.0
0.0007,0.0,0.13333,0.998,0.0,0.06126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10582,0.0,0.0,0.0,0.72727,0.33333,0.1875,0.7,0.7,0.8,0.0,0.0,0.0,0.2,0.8,0.0,0.06585,0.82353,0.0,0.9,0.01083,0.0,0.00114,0.0
0.00214,0.00903,0.0,0.542,0.00391,0.0,0.00033,0.0,0.117,0.999,0.0,0.04119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0683,0.0,0.0,0.0,0.59277,0.33333,0.15352,0.33333,0.33333,0.45556,0.0,0.0,0.0,0.19888,0.61538,0.0,0.00122,0.00894
0.0,0.571,0.00565,0.0,0.00011,0.0,0.129,0.997,0.0,0.0431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06239,0.0,0.0,0.0,0.61268,0.33333,0.15652,0.33333,0.33333,0.46667,0.0,0.0,0.0,0.20505,0.61538,0.0,0.00341,0.01192,0.0,0.629
0.00634,0.0,0.00045,0.0,0.134,0.992,0.0,0.04822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06687,0.0,0.0,0.0,0.61615,0.33333,0.16152,0.33333,0.33333,0.48333,0.0,0.0,0.0,0.21212,0.61538,0.0,0.00598,0.01438,0.0,0.697,0.00777,0.0
0.00079,0.0,0.142,0.984,0.0,0.05425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07035,0.0,0.0,0.0,0.62592,0.33333,0.17552,0.33333,0.33333,0.51278,0.0,0.0,0.0,0.21919,0.61538,0.0,0.00847,0.02091,0.0,0.764,0.01029,0.0,0.00113,0.0
0.01234,0.92778,0.0,0.65,0.00556,0.00082,0.00111,0.0,0.13,0.0,0.0,0.04219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07391,0.0,0.0,0.0,0.47778,0.36364,0.03571,0.12,0.12,0.24242,0.0,0.0,0.0,0.29375,0.47778,0.0,0.01818,0.90455
0.0,0.61,0.00333,0.00069,0.00089,0.0,0.14,0.0,0.0,0.04103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06719,0.0,0.0,0.0,0.49333,0.36364,0.03333,0.12,0.12,0.25556,0.0,0.0,0.0,0.29167,0.49333,0.0,0.02525,0.89293,0.0,0.63
0.00669,0.00121,0.00133,0.0,0.15,0.0,0.0,0.04397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07889,0.0,0.0,0.0,0.51051,0.36364,0.03636,0.13,0.13,0.26829,0.0,0.0,0.0,0.29629,0.51051,0.0,0.03232,0.87919,0.0,0.65,0.00808,0.00173
