0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77
0.01213,0.01792,0.01179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24121,0.01838,0.0,0.01228,0.02051,0.01179,0.01347,0.0,0.01192,0.01638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01162,0.01641,0.01127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.23793,0.01711,0.0,0.01171,0.01885,0.01127,0.01323,0.0,0.01172,0.01614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01345,0.01923,0.01201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24489,0.01923,0.0,0.01214,0.02141,0.01201,0.01465,0.0,0.01236
0.01234,0.98765,0.00098,0.00011,0.02345,0.01129,0.00079,0.02113,0.09989,0.09989,0.00045,0.03212,0.23988,0.03456,0.00089,0.03133,0.00582,0.00012,0.00015,0.00021,0.00028,0.00035,0.00042,0.00049,0.00056,0.00063,0.0007,0.00077,0.00084,0.00091,0.00098,0.00105,0.01693,0.00847,0.00593,0.00593,0.09989,0.03212,0.03889,0.01445,0.00039,0.00043,0.00047,0.00051,0.00055,0.00059,0.00063,0.00067,0.25,0.05912,0.09989,0.03456,0.00093,0.00097,0.00101,0.00105,0.00109,0.00113,0.01029,0.02041,0.00067,0.00071,0.00075,0.00079,0.00083,0.00087,0.00091,0.00095,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.00093,1234.0,0.00012,8e-05,0.02142,0.01621,0.00118,0.03142,0.14444,0.14444,0.00012,0.04912,0.36512,0.05321,0.00012,0.03212,0.00342,0.0001,0.00012,0.0001,0.0001,0.00012,0.00012,0.00012,0.00012,0.00012,0.00012,0.00012,0.00012,0.00012,0.00012,0.00012,0.00012,0.01652,0.00822,0.00342,0.00342,0.14444,0.04912,0.05722,0.02412,0.00062,0.00012,0.00012,0.00012,0.00012,0.00012,0.25,0.08493,0.14444,0.05321,0.00012,0.00012,0.00012,0.00012,0.00012,0.00012,0.00012,0.01621,0.02142,0.00118,0.00012,0.00012,0.00012,0.2,0.00012,0.00012,0.00012,0.00012,0.00012,0.00012,0.00012,0.00012,0.00082,1123.0,0.00011,7e-05,0.01941
0.01419,0.00104,0.02939,0.14221,0.14221,0.00011,0.04791,0.36111,0.05131,0.00011,0.03311,0.00341,9e-05,0.00011,9e-05,9e-05,0.00011,0.00011,0.00011,0.00011,0.00011,0.00011,0.00011,0.00011,0.00011,0.00011,0.00011,0.00011,0.01731,0.00901,0.00341,0.00341,0.14221,0.04791,0.05801,0.02511,0.00061,0.00011,0.00011,0.00011,0.00011,0.00011,0.25,0.08593,0.14221,0.05131,0.00011,0.00011,0.00011,0.00011,0.00011,0.00011,0.00011,0.01419,0.01941,0.00104,0.00011,0.00011,0.00011,0.2,0.00011,0.00011,0.00011,0.00011,0.00011,0.00011,0.00011,0.00011,0.00092,1345.0,0.00013,9e-05,0.02251,0.01729,0.00125,0.03352,0.14555,0.14555
0.23491,0.47569,0.01114,0.00341,0.03982,0.01234,0.00085,0.00621,0.00293,0.00145,0.00073,0.00037,0.00019,9e-05,5e-05,3e-05,2e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
0.12345,0.23456,0.34567,0.45678,0.56789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01234,0.23456,0.0,0.34567,0.45678,0.34567,0.34567,0.0,0.34567,0.34567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01234,0.23456,0.34567,0.45678,0.56789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.01234,0.23456,0.0,0.34567,0.45678,0.34567,0.34567,0.0,0.34567,0.34567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12345,0.23456,0.34567,0.45678,0.56789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01234,0.23456,0.0,0.34567,0.45678,0.34567,0.34567,0.0,0.34567,0.34567,0.0,0.0,0.0,0.0
