0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
0.0036,0.0,0.0,0.0,0.00078,0.00308,0.0,0.0,0.0,0.4,0.0,1.0,0.0,0.0,0.0,0.0,0.57143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20472,0.15205,0.51,0.08,0.02,0.0,0.0,0.0,0.0,0.0
0.01394,0.0,1.0,0.0,0.00069,0.00721,0.0,0.0,0.0,0.1,0.0,1.0,0.00606,0.0,0.0,0.00578,0.28571,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.97244,0.18129,0.13,0.03,0.0,0.0,0.0,0.0,0.0,0.0
0.02608,0.0,1.0,0.0,0.00922,0.01897,0.0,0.0,0.0,0.5,0.0,1.0,0.01212,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03543,0.00585,0.2,0.2,0.1,0.0,0.0,0.0,0.0,0.0
0.88309,0.0,1.0,0.0,0.01326,0.13162,0.0,0.0,0.0,0.2,0.0,1.0,0.04848,1.0,0.0,0.02312,0.57143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0117,0.01,0.84,0.0,0.0,0.0,0.0,0.84694,0.0
0.03777,0.0,1.0,0.0,0.00098,0.00488,0.0,0.0,0.0,0.2,0.0,1.0,0.00606,1.0,0.0,0.0,0.57143,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.07,0.0,0.0,0.14,0.0,0.87755,0.0
0.00225,0.0,0.0,0.0,0.00033,0.00149,0.0,0.0,0.0,0.1,0.0,1.0,0.0,0.0,0.0,0.0,0.14286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9685,0.52047,0.36,0.03,0.0,0.0,0.0,0.0,0.0,0.0
0.13174,0.0,1.0,0.0,0.00978,0.18806,0.0,0.0,0.0,0.1,0.0,1.0,0.08485,1.0,0.0,0.13295,0.14286,0.2,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01575,0.0117,0.6,0.4,0.2,0.0,0.0,0.0,0.0,0.0
0.01349,0.0,1.0,0.0,0.00048,0.00629,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.14286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.92126,0.09357,0.07,0.03,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.02703,0.0,0.0118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.25146,0.17,0.03,0.17,0.0,0.45,0.0,0.02041,0.0
0.10881,0.0,1.0,0.0,0.00178,0.12192,0.0,0.0,0.33333,0.2,0.0,1.0,1.0,1.0,0.0,1.0,0.42857,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00394,0.00585,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.02703,0.0,0.0,0.01456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05848,1.0,0.0,1.0,0.27,0.0,0.0,0.0,0.0
0.0,0.0,0.02703,0.0,0.0,0.02657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00394,0.04094,1.0,0.0,1.0,0.25,0.0,0.0,0.0,0.0
0.08273,0.0,1.0,0.0,0.01031,0.02369,0.0,0.0,0.33333,0.2,0.0,1.0,0.06667,1.0,0.0,0.09827,0.14286,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00585,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0.11376,0.0,1.0,0.0,0.00611,0.01433,0.0,0.0,0.0,0.3,0.0,1.0,0.01212,1.0,0.0,0.0,0.14286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98425,0.1345,0.1,0.02,0.0,0.0,0.0,0.0404,0.0,0.04082
0.0,0.0,0.02703,0.0,0.00016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.28655,0.2,0.03,0.2,0.0,0.29,0.0,0.02041,0.0
0.01799,0.0,1.0,0.0,0.00091,0.01177,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.28571,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1063,0.00585,0.04,0.21,0.04,1.0,0.0,0.0,0.07143,0.0
0.0,0.0,0.02703,0.0,0.0,0.01456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94882,0.11111,0.05,0.03,0.05,0.1,0.01,0.0,0.0,0.0
0.0607,0.0,1.0,0.0,0.00124,0.02586,0.0,0.0,0.0,0.4,0.0,1.0,0.04848,1.0,0.0,0.04046,0.28571,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.81871,0.55,0.03,0.0,0.0,0.48,0.86869,0.02041,0.0102
0.0045,0.0,0.02703,0.0,0.90262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2924,0.2,0.03,0.2,0.0,0.29,0.0,0.02041,0.0
0.03372,0.0,1.0,0.0,0.00098,0.00487,0.0,0.0,0.0,0.2,0.0,1.0,0.00606,1.0,0.0,0.0,0.57143,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53543,0.5848,0.74,0.04,0.01,0.0,0.73,1.0,0.0,0.0
