0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
0.0,0.5,0.70492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44706,0.01765,0.0,0.0,1.0,1.0,0.04,0.06,0.0,1.0,0.03543,0.04,0.06,0.0,0.0,0.0,0.0,1.0,1.0
0.0,0.5,0.70492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26471,0.0,0.0,0.0,1.0,1.0,0.01,0.06,0.0,1.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,1.0,1.0
0.0,0.5,0.70492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21569,0.00196,0.0,0.0,1.0,1.0,0.02,0.07,0.0,1.0,0.00394,0.01,0.07,0.0,0.0,0.0,0.0,1.0,1.0
0.0,0.5,0.86885,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23333,0.23333,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.92126,0.66929,0.73,0.07,0.0,0.0,0.69,0.95,0.02,0.0
0.0,0.5,0.70492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39804,0.03333,0.0,0.0,1.0,1.0,0.09,0.07,0.0,1.0,0.06693,0.07,0.07,0.0,0.0,0.0,0.0,1.0,1.0
0.0,0.5,0.42623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22941,0.03529,0.0,0.0,1.0,1.0,0.16,0.05,0.0,1.0,0.07087,0.07,0.05,0.0,0.0,0.0,0.0,1.0,1.0
0.0,0.5,0.04918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22549,0.01373,0.0,0.0,1.0,1.0,0.07,0.07,0.0,1.0,0.02756,0.03,0.06,0.0,0.0,0.0,0.0,1.0,1.0
0.0,0.5,0.11475,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53333,0.02353,0.0,0.0,1.0,1.0,0.05,0.06,0.0,1.0,0.04724,0.05,0.06,0.0,0.0,0.0,0.0,1.0,1.0
0.0,0.0,0.19672,1.0,0.00511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.17717,0.22835,1.0,0.0,1.0,0.14,0.0,0.0,0.0,0.0
0.09778,0.5,0.32787,0.375,0.7561,0.00012,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02157,0.02157,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.94488,0.93307,0.99,0.01,0.0,0.0,0.0,0.0,0.07,0.07
