0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41
0.08219,0.64732,0.0,0.7,0.19312,0.0,0.01143,0.0,2e-05,0.999,0.0,2e-05,0.0,0.0,0.0,0.00452,0.0,0.00029,0.0,0.0,0.0,0.0,0.0,0.0,0.00849,0.0,0.0,0.0,0.0,0.33333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04321,0.59375
0.0,0.5,0.14988,0.0,0.00801,0.0,3e-05,0.995,0.0,3e-05,0.0,0.0,0.0,0.00283,0.0,0.00013,0.0,0.0,0.0,0.0,0.0,0.0,0.00597,0.0,0.0,0.0,0.0,0.33333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06245,0.62621,0.0,0.6
0.21715,0.0,0.00962,0.0,4e-05,0.992,0.0,4e-05,0.0,0.0,0.0,0.00365,0.0,0.00021,0.0,0.0,0.0,0.0,0.0,0.0,0.00711,0.0,0.0,0.0,0.0,0.33333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03598,0.65217,0.0,0.4,0.18982,0.0
0.00682,0.0,5e-05,0.991,0.0,5e-05,0.0,0.0,0.0,0.00261,0.0,0.00018,0.0,0.0,0.0,0.0,0.0,0.0,0.00603,0.0,0.0,0.0,0.0,0.33333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05039,0.63039,0.0,0.7,0.20317,0.0,0.00851,0.0
0.01234,0.65432,0.0,0.7,0.00789,0.0,0.00123,0.0,0.21,0.0,0.0,0.0756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07192,0.0,0.0,0.0,0.16258,0.33333,0.0,0.0,0.0,0.08182,0.0,0.0,0.0,0.03333,0.16258,0.0,0.0,0.59848
0.0,0.8,0.00567,0.0,0.00089,0.0,0.22,0.0,0.0,0.0657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07039,0.0,0.0,0.0,0.16765,0.33333,0.0,0.0,0.0,0.07879,0.0,0.0,0.0,0.03182,0.16765,0.0,0.0,0.59848,0.0,0.5
0.00345,0.0,0.00075,0.0,0.19,0.0,0.0,0.0613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06551,0.0,0.0,0.0,0.15929,0.33333,0.0,0.0,0.0,0.07561,0.0,0.0,0.0,0.02955,0.15929,0.0,0.0,0.59848,0.0,0.6,0.00514,0.0
0.00062,0.0,0.21,0.0,0.0,0.0662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06993,0.0,0.0,0.0,0.16345,0.33333,0.0,0.0,0.0,0.08333,0.0,0.0,0.0,0.03333,0.16345,0.0,0.0,0.59848,0.0,0.7,0.00682,0.0,0.00085,0.0
0.12345,0.98765,0.01234,0.56789,0.00123,0.00098,0.00045,0.11111,0.99999,0.00098,0.03456,0.00011,2e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.07654,2e-05,3e-05,0.39025,0.33333,0.09999,0.22444,0.22444,0.26889,2e-05,3e-05,4e-05,0.09091,0.39025,5e-05,0.23456,0.87654
0.03456,0.6789,0.00234,0.00078,0.00034,0.22222,0.99999,0.00078,0.04101,0.00017,3e-05,2e-05,2e-05,2e-05,2e-05,2e-05,2e-05,2e-05,2e-05,2e-05,2e-05,2e-05,2e-05,0.09121,4e-05,5e-05,0.39769,0.33333,0.10909,0.23529,0.23529,0.27182,4e-05,5e-05,6e-05,0.09999,0.39769,7e-05,0.34567,0.76543,0.05678,0.78901
