0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77
0.16,0.35294,0.0,0.0099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02557,0.0,1e-05,1e-05,0.0,0.0,0.0,1e-05,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01473,0.0,0.02557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0099,0.0,0.0,0.0,0.2507,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.16,0.35294,0.05679,0.01485,0.06422,0.0066,0.048,0.54706,0.0,0.186,0.57585,1.0,0.0,0.73297,1.0,0.00164,1e-05,0.01136,0.10392,0.08886,0.0,0.01236,0.00824,0.05227,0.02469,1e-05,0.10058,0.5979,0.69514,0.99995,0.00045,0.0,0.0,0.0,0.0,0.02259,0.06934,0.0,0.00074,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.186,0.73297,0.0,0.0,0.0,0.0,0.0,0.0,0.01485,0.0066,0.06422,0.048,1.0,0.00818,0.0099,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.16,0.35294,0.04444,0.0198,0.02752,0.01147,0.00186,0.95,0.0,0.2584,0.89443,0.12466,0.0,0.0664,0.14062,0.00022,0.0,0.0127,0.12135,0.08767,0.0,0.04444,0.02222,0.16016,0.08767,1e-05,5e-05,0.00089,0.00025,0.00042,0.24025,0.0,0.0,0.0,0.0,0.0275,0.03285,0.0,0.0004,0.0,0.22123,0.13816,0.1817,0.03301,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.14248,0.2584,0.0664,0.0,0.0,0.0,0.0,0.0,0.0,0.0198,0.01147,0.02752,0.00186,1.0,0.00826,0.0099,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.16,0.35294,0.0,0.00495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00982,0.0,0.17143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00495,0.0,0.0,0.0,0.25046,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,1.0,0.79438,0.02475,0.0,0.05326,0.0,0.73529,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4e-05,0.0,0.31775,0.99999,0.74556,0.07103,0.79438,0.31775,0.99999,0.74556,0.07103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01179,0.0,0.0,0.0,1.0,0.17123,0.61557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65832,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02475,0.05326,0.0,0.0,0.0,0.0,0.0495,0.4,0.99932,0.0,0.99932,0.99932,0.37943,0.99995,0.74556,0.12784
0.16,0.35294,0.50187,0.75248,0.95413,0.9763,0.37111,0.95,0.0,0.71889,0.8403,0.36575,0.0,0.38147,0.24641,0.00242,1e-05,0.00392,0.02703,0.01977,0.0,0.50186,0.0066,0.03152,0.01977,1e-05,0.88881,0.30779,0.19263,0.23392,0.00538,0.0,0.0,0.0,0.0,0.75442,0.95438,1e-05,0.00124,0.0,0.36575,0.60834,0.27648,0.07644,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.55982,0.71889,0.38147,0.0,0.0,0.0,0.0,0.0,0.0,0.75248,0.9763,0.95413,0.37111,1.0,0.04571,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1.0,0.0099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1e-05,1.0,1.0,1.0,1.0,1e-05,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1e-05,1.0,1.0
0.16,0.35294,1e-05,0.00495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00876,1e-05,0.0,1e-05,1e-05,1e-05,1e-05,0.0,1e-05,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00982,0.0,0.00876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00495,0.0,0.0,0.0,0.24997,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.16,0.35294,0.49753,0.75743,0.99083,0.96648,0.41896,0.95,0.0,0.70704,0.83834,1.0,0.0,0.4147,0.3446,0.00261,1e-05,0.00381,0.027,0.03312,0.0,0.49751,0.0065,0.03178,0.03312,0.0,0.88111,0.29372,0.19482,0.38571,0.00067,0.0,0.0,0.0,0.0,0.76228,0.99088,1e-05,0.0013,0.0,1.0,0.63794,0.34064,0.11603,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.58701,0.70704,0.4147,0.0,0.0,0.0,0.0,0.0,0.0,0.75743,0.96648,0.99083,0.41896,1.0,0.04553,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.16,0.35294,0.5066,1.0,0.95413,0.99562,0.97215,1.0,0.0,0.55254,0.90309,0.66267,0.0,0.99928,0.21434,0.00463,2e-05,0.00331,0.02364,0.01814,0.0,0.50658,0.00502,0.02706,0.01814,1e-05,0.89717,0.31069,0.15118,0.20462,0.00919,0.0,0.0,0.0,0.0,1.0,0.95438,1e-05,0.00123,0.0,0.66267,0.98322,0.61762,0.38145,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.90422,0.55254,0.99928,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.99562,0.95413,0.97215,1.0,0.04769,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
