0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77
0.43211,0.12345,0.56789,0.0,0.0,0.81234,0.0,0.81234,0.0,0.81234,0.81234,0.0,0.0,0.0,0.0,0.05293,0.04178,0.10565,0.74129,0.27992,3e-05,0.26417,0.13195,0.81622,0.25215,0.00163,0.78593,0.78593,0.65367,0.60151,0.50321,0.0,0.0,0.0,0.0,0.0,0.0,0.02191,0.04591,0.0,0.0,0.98,0.99231,0.98429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.81234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.81234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21978
0.34561,0.67891,0.0,0.0,0.92101,0.0,0.92101,0.0,0.92101,0.92101,0.0,0.0,0.0,0.0,0.06113,0.05041,0.11367,0.71815,0.26439,4e-05,0.25567,0.12904,0.80312,0.25421,0.00189,0.79945,0.79945,0.67211,0.62389,0.51979,0.0,0.0,0.0,0.0,0.0,0.0,0.02943,0.05729,0.0,0.0,0.96,0.99347,0.98635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96,0.92101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.92101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98765,0.42139
0.54128,0.0,0.0,0.85713,0.0,0.85713,0.0,0.85713,0.85713,0.0,0.0,0.0,0.0,0.09351,0.08328,0.11712,0.74481,0.28641,2e-05,0.26319,0.13445,0.82119,0.25814,0.00183,0.79667,0.79667,0.66251,0.61537,0.51493,0.0,0.0,0.0,0.0,0.0,0.0,0.03819,0.07451,0.0,0.0,0.99,0.99665,0.99112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.85713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13579,0.26792,0.51234
0.0,0.0,0.93678,0.0,0.93678,0.0,0.93678,0.93678,0.0,0.0,0.0,0.0,0.07651,0.06568,0.13439,0.73142,0.27169,3e-05,0.25831,0.13119,0.81349,0.26267,0.00167,0.81317,0.81317,0.68499,0.63485,0.53561,0.0,0.0,0.0,0.0,0.0,0.0,0.04323,0.08621,0.0,0.0,0.95,0.99523,0.98931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.93678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65432,0.18956,0.42319,0.0
0.00092,0.00018,0.00113,0.00043,0.00061,0.00075,0.00031,0.00095,0.00029,0.00082,0.00058,0.00041,0.00067,0.00014,0.00089,0.85813,0.00692,0.00078,0.00124,0.42138,0.00292,0.02021,0.00069,0.00483,0.42138,0.00036,0.00013,0.00028,0.00051,0.00019,0.00065,0.00088,0.00035,0.00094,0.00021,0.00011,0.00029,0.00108,0.00059,0.00077,0.00051,0.00039,0.00093,0.00044,0.00081,0.00059,0.00042,0.00068,0.00017,0.00091,0.85921,0.00703,0.00082,0.00122,0.42035,0.00301,0.01972,0.00073,0.00461,0.42035,0.00042,0.00016,0.00032,0.00055,0.00022,0.0007,0.00087,0.00036,0.00095,0.00023,0.00098,0.00022,0.00115,0.00049,0.00065,0.00083,0.00033,0.00097
0.00031,0.00084,0.0006,0.00044,0.0007,0.00015,0.0009,0.85792,0.00651,0.0008,0.00126,0.42201,0.00275,0.02053,0.00071,0.00497,0.42201,0.00039,0.00014,0.0003,0.00053,0.0002,0.00066,0.00089,0.00037,0.00096,0.00025,0.00013,0.00031,0.00112,0.00057,0.00075,0.00052,0.0004,0.00094,0.00045,0.00082,0.00061,0.00045,0.00071,0.00018,0.00092,0.85849,0.00698,0.00084,0.00125,0.42166,0.00304,0.02026,0.00072,0.00503,0.42166,0.00041,0.00015,0.00031,0.00054,0.00021,0.00068,0.00088,0.00038,0.00097,0.00027,0.00091,0.0002,0.00111,0.00051,0.00069,0.00081,0.00034,0.00096,0.00041,0.00083,0.00062,0.00046,0.00072,0.00016,0.00093,0.85938
0.12345,0.23456,0.03498,0.98765,0.12345,0.98765,0.12345,0.98765,0.12345,0.98765,0.12345,0.98765,0.12345,0.98765,0.12345,0.98765,0.12345,0.98765,0.12345,0.98765,0.56789,0.6789,0.78901,0.90112,0.12345,0.98765,0.56789,0.6789,0.78901,0.90112,0.56789,0.6789,0.78901,0.90112,0.56789,0.6789,0.78901,0.90112,0.56789,0.6789,0.34567,0.45678,0.56789,0.6789,0.78901,0.90112,0.12345,0.98765,0.34567,0.45678,0.56789,0.6789,0.78901,0.90112,0.34567,0.45678,0.56789,0.6789,0.78901,0.90112,0.90123,0.12345,0.34567,0.56789,0.78901,0.90112,0.12345,0.98765,0.90123,0.12345,0.34567,0.56789,0.78901,0.90112,0.90123,0.12345,0.34567,0.56789
0.00098,0.00013,0.00156,0.00029,0.00041,0.81419,0.00899,1e-05,0.00147,0.43989,0.00368,0.02151,5e-05,0.00549,0.44093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00082,0.00017,0.00162,0.00035,0.00043,0.81392,0.00902,3e-05,0.00153,0.44227,0.00383,0.02163,7e-05,0.00551,0.44161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00066,0.00021,0.00168,0.00041,0.00045,0.81326,0.00919,5e-05,0.0015,0.44465,0.00398,0.02192,9e-05,0.00553,0.44335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005,0.00025,0.00174,0.00047,0.00047,0.8126,0.00936,7e-05,0.00147,0.44603,0.00413,0.02231
0.00011,0.00555,0.44595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00034,0.00029,0.0018,0.00053,0.00049,0.81194,0.00953,9e-05,0.00144,0.44741,0.00428,0.0227,0.00013,0.00557,0.44655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22581,0.0,0.0,0.0
