0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41
0.00243,0.91231,0.0,0.58,0.00398,0.0,0.00059,0.0,0.105,0.0,0.0,0.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06593,0.0,0.0,0.0,0.54115,0.33333,0.11364,0.11364,0.11364,0.77,0.0,0.0,0.0,0.07619,0.54115,0.0,0.00119,0.91515
0.0,0.59,0.00504,0.0,0.00061,0.0,0.11,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06644,0.0,0.0,0.0,0.53448,0.33333,0.11579,0.11579,0.11579,0.76,0.0,0.0,0.0,0.07433,0.53448,0.0,0.00314,0.91091,0.0,0.57
0.00349,0.0,0.00058,0.0,0.105,0.0,0.0,0.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06241,0.0,0.0,0.0,0.52941,0.33333,0.11839,0.11839,0.11839,0.74,0.0,0.0,0.0,0.07149,0.52941,0.0,0.00085,0.91792,0.0,0.61,0.00613,0.0
0.00065,0.0,0.095,0.0,0.0,0.095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06402,0.0,0.0,0.0,0.52632,0.33333,0.11667,0.11667,0.11667,0.76,0.0,0.0,0.0,0.07261,0.52632,0.0,0.00268,0.91313,0.0,0.59,0.00427,0.0,0.00063,0.0
0.01234,0.98765,0.0,0.7,0.00505,0.0,0.00057,0.0,0.21,0.0,0.0,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06534,0.0,0.0,0.0,0.40123,0.33333,0.12345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01456,0.91919
0.0,0.65,0.00607,0.0,0.00059,0.0,0.22,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07101,0.0,0.0,0.0,0.42101,0.33333,0.14444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01678,0.93131,0.0,0.8
0.00709,0.0,0.00062,0.0,0.23,0.0,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07668,0.0,0.0,0.0,0.4408,0.33333,0.16563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0189,0.94353,0.0,0.85,0.00812,0.0
0.00065,0.0,0.24,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08235,0.0,0.0,0.0,0.46059,0.33333,0.18682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02102,0.95576,0.0,0.9,0.00915,0.0,0.00068,0.0
0.01234,0.85712,0.55698,0.39567,0.03789,0.33512,0.00354,0.07432,1e-05,0.24567,0.0,1e-06,0.09051,0.33612,0.28759,0.00874,0.00831,0.00503,0.00612,0.0,0.63823,0.12091,0.0,0.36429,0.18458,0.38512,0.04641,0.16683,0.0,0.0198,0.07742,0.16723,0.0,0.0,0.0,0.06312,0.0,0.0,0.03358,0.07392,0.07742,0.0
0.01389,0.85321,0.54923,0.40111,0.03841,0.33911,0.00367,0.07581,1e-06,0.24721,0.0,1e-07,0.09135,0.33759,0.29129,0.00901,0.00855,0.00521,0.00631,0.0,0.63931,0.12111,0.0,0.36533,0.18567,0.38658,0.04719,0.16783,0.0,0.0203,0.07859,0.16823,0.0,0.0,0.0,0.06434,0.0,0.0,0.03412,0.07462,0.07823,0.0
