0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41
0.01103,0.9469,0.45455,0.25,0.01374,0.00583,0.00229,0.00059,3e-05,0.24314,0.99213,0.0,0.00065,0.01389,0.00234,0.00123,0.00114,0.00313,0.00038,1.0,0.93782,0.41968,1.0,0.04342,0.02424,0.03843,0.03535,0.09122,0.5,0.0002,0.08065,0.16667,0.02222,0.02222,0.0,0.06452,0.0,0.0,0.08333,0.02174,0.06557,0.0
0.02503,0.9469,0.45455,0.25,0.09008,0.00932,0.20127,0.00031,5e-05,0.99608,0.99213,7e-05,0.00016,0.1875,0.00117,0.00042,0.0018,0.00165,0.00044,1.0,0.3497,0.43996,1.0,0.07992,0.03407,0.0853,0.75391,0.03018,0.0,0.0,0.03226,0.16667,0.0,0.0,0.0,0.01613,0.0,0.0,0.0,0.0,0.01639,0.0
0.00038,0.9469,0.0,0.25,0.05954,0.02448,0.00742,0.01045,0.00353,0.12157,0.11417,0.00016,0.35694,0.04861,0.01636,1e-05,1e-05,3e-05,0.00013,1.0,0.13434,0.64271,1.0,0.00024,0.00023,8e-05,0.02447,0.38409,0.0,0.0,0.1129,0.0,0.06667,0.0,0.0,0.0,0.0,0.0,0.0,0.1087,0.08197,0.0
0.00556,0.9469,1.0,0.25,0.04733,0.01399,0.01092,0.00243,0.00016,0.12157,0.11417,2e-05,0.00561,0.04861,0.00818,0.00018,0.00026,0.00044,7e-05,1.0,0.37716,0.87773,1.0,0.0003,0.0003,8e-05,0.0605,0.15638,0.0,0.0,0.0,0.0,0.02222,0.0,0.0,0.06452,0.0,0.0,0.0,0.04348,0.0,0.0
0.0004,0.9469,0.0,0.25,0.07481,0.02797,0.00896,0.01446,0.00407,0.12157,0.11417,0.00019,0.47648,0.04861,0.02103,1e-05,1e-05,0.0,0.00011,1.0,0.10663,0.6132,1.0,0.00036,0.00024,0.00027,0.02243,0.46502,0.0,0.0,0.12903,0.0,0.08889,0.0,0.0,0.08065,0.0,0.0,0.0,0.06522,0.11475,0.0
0.00751,0.9469,0.45455,0.25,0.01374,0.00466,0.00226,0.0005,4e-05,0.24314,0.99213,0.0,0.00078,0.01389,0.00234,0.00083,0.00095,0.00175,0.00033,1.0,0.71428,0.68992,1.0,0.05988,0.0353,0.05042,0.03467,0.09602,0.5,0.00014,0.09677,0.16667,0.02222,0.02222,0.0,0.08065,0.0,0.0,0.08333,0.04348,0.08197,0.0
0.0,1.0,0.0,0.375,0.00153,0.0,0.00306,0.0,0.25,0.99608,0.0,0.1991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34262,0.0,0.0,0.0,0.62903,0.33333,0.28889,0.28889,0.0,0.6129,0.0,0.0,0.0,0.28261,0.62295,0.0
0.00031,0.9469,0.0,0.25,0.05954,0.02448,0.00742,0.01045,0.00429,0.12157,0.11417,0.0002,0.4337,0.04861,0.01636,1e-05,1e-05,2e-05,0.0001,1.0,0.49035,0.99673,1.0,0.00026,0.00025,9e-05,0.02447,0.38409,0.0,0.0,0.03226,0.0,0.04444,0.0,0.0,0.01613,0.0,0.0,0.0,0.04348,0.09836,0.0
0.00451,0.9469,0.0,0.25,0.01374,0.0035,0.00152,0.00012,6e-05,0.99608,0.99213,0.0,0.0003,0.01389,0.00117,0.00048,0.00074,0.00101,0.00023,1.0,0.36557,0.71927,1.0,0.0346,0.02824,0.01829,0.01768,0.03086,0.0,0.0,0.16129,0.16667,0.02222,0.02222,0.02222,0.14516,0.0,0.0,0.0,0.04348,0.14754,0.0
2e-05,1.0,0.18182,0.0,0.00153,0.00117,0.0003,7e-05,0.00297,0.12157,0.11417,0.0001,0.02864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02515,0.05556,0.0,0.0,0.04839,0.0,0.06667,0.02222,0.0,0.03226,0.0,0.0,0.0,0.13043,0.01639,0.0
0.00115,0.9469,0.0,0.25,0.07176,0.02914,0.00865,0.01469,0.00141,0.12157,0.11417,6e-05,0.16745,0.04861,0.02103,2e-05,2e-05,6e-05,0.00028,1.0,0.86587,0.87794,1.0,0.00028,0.00028,8e-05,0.02311,0.45336,0.0,0.0,0.04839,0.0,0.0,0.0,0.0,0.01613,0.0,0.0,0.0,0.02174,0.08197,0.0
2e-05,1.0,0.18182,0.0,0.00153,0.00117,0.00035,8e-05,0.0029,0.12157,0.11417,0.00011,0.03068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03059,0.06104,0.0,0.0,0.03226,0.0,0.02222,0.0,0.0,0.0,0.0,0.0,0.0,0.06522,0.0,0.0
