0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77
0.12333053499198658,0.3529411764705882,7.756675005092296e-05,0.0001886080724254999,0.00017873899638053532,0.005787324693768862,3.95497412189917e-06,0.2232876712328767,0.0,0.08330139264085856,0.2670109495466587,0.027916251246261223,0.0,0.01765160964365169,0.0268032130109671,6.202719598984772e-05,0.0002506469661833844,1.5180223533636288e-05,4.565349723599067e-05,6.9225000576875e-05,1.5659804987078264e-07,5.0833333333333335e-06,2.5416666666666668e-06,4.4799563486610465e-06,4.766666666666667e-06,3.1666666666666667e-07,7.294166666666667e-05,2.4313888891666666e-05,5.542786578362212e-05,6.923333333333334e-05,2.3333333333333333e-07,0.0,0.0,0.0,0.0,0.00029807246472809165,0.00020554433501939268,0.00010741736589844127,0.0002148458481,0.0,0.08125623130608176,0.04150379961502309,0.09142902215522938,0.008359266089905457,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0625,0.04742511496278341,0.08330139264085856,0.01765160964365169,0.0,0.0,0.0,0.0,0.0,0.0,0.0001886080724254999,0.005787324693768862,0.00017873899638053532,3.95497412189917e-06,0.1250152587890625,0.00335693359375,0.004975124378109453,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.12333053499198658,0.3529411764705882,4.8083385022972225e-06,9.430403621274993e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011533960199404155,5.652210890183723e-06,0.0,4.808333373402778e-06,5.657104551582023e-06,4.8166666666666666e-06,4.8166666666666666e-06,0.0,4.8166666666666666e-06,4.8166666666666666e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001655958137378287,0.0,0.0011533969849794633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.430403621274993e-05,0.0,0.0,0.0,0.0313262939453125,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.12333053499198658,0.3529411764705882,4.600004945005316e-06,9.430403621274993e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001205538992280644,5.407526436063216e-06,0.0,4.600000038333333e-06,5.4124200986589255e-06,4.608333333333334e-06,4.608333333333334e-06,0.0,4.608333333333334e-06,4.608333333333334e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001655958137378287,0.0,0.0012055399572693138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.430403621274993e-05,0.0,0.0,0.0,0.0039215087890625,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.12333053499198658,0.3529411764705882,9.081676429468827e-05,0.0001886080724254999,0.00017873899638053532,0.005787324693768862,3.95497412189917e-06,0.2232876712328767,0.0,0.08330139264085856,0.2670109495466587,0.027916251246261223,0.0,0.01765160964365169,0.0268032130109671,5.297836200507615e-05,0.00021408039577812388,1.777387874731367e-05,5.5289773315559265e-05,8.339166736159722e-05,1.6638542798770657e-07,4.783333333333334e-06,2.391666666666667e-06,3.909475015001799e-06,4.333333333333333e-06,4.5000000000000003e-07,8.668333333333333e-05,2.8894444441666668e-05,6.723216237331776e-05,8.340000000000001e-05,1.4166666666666668e-07,0.0,0.0,0.0,0.0,0.00029807246472809165,0.00020554433501939268,9.174597857799438e-05,0.00018350307369999997,0.0,0.08125623130608176,0.04150379961502309,0.09142902215522938,0.008359266089905457,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0625,0.04742511496278341,0.08330139264085856,0.01765160964365169,0.0,0.0,0.0,0.0,0.0,0.0,0.0001886080724254999,0.005787324693768862,0.00017873899638053532,3.95497412189917e-06,0.1250152587890625,0.00335693359375,0.004975124378109453,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.12333053499198658,0.3529411764705882,4.866671898338957e-06,9.430403621274993e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011395946221836957,5.720722537337466e-06,0.0,4.8666667072222224e-06,5.72561619840049e-06,4.875e-06,4.875e-06,0.0,4.875e-06,4.875e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001655958137378287,0.0,0.0011395955872360779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.430403621274993e-05,0.0,0.0,0.0,0.0313262939453125,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.12333053499198658,0.3529411764705882,4.133337776671443e-06,9.430403621274993e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013413751068336304,4.859433258833279e-06,0.0,4.133333367777778e-06,4.864326924111186e-06,4.141666666666667e-06,4.141666666666667e-06,0.0,4.141666666666667e-06,4.141666666666667e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001655958137378287,0.0,0.0013413760716910615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.430403621274993e-05,0.0,0.0,0.0,0.0313262939453125,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.12333053499198658,0.3529411764705882,4.2000045150048535e-06,9.430403621274993e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013201254970283119,4.937732284151842e-06,0.0,4.200000035e-06,4.942625949046577e-06,4.208333333333333e-06,4.208333333333333e-06,0.0,4.208333333333333e-06,4.208333333333333e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001655958137378287,0.0,0.0013201264619062732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.430403621274993e-05,0.0,0.0,0.0,0.0313262939453125,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.12333053499198658,0.3529411764705882,4.541671548963581e-06,9.430403621274993e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001220994704048158,5.339014788909474e-06,0.0,4.541666704513889e-06,5.3439084518404575e-06,4.5500000000000005e-06,4.5500000000000005e-06,0.0,4.5500000000000005e-06,4.5500000000000005e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001655958137378287,0.0,0.001220995669021895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.430403621274993e-05,0.0,0.0,0.0,0.0039215087890625,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.12333053499198658,0.3529411764705882,8.765009422385127e-05,0.0001886080724254999,0.00017873899638053532,0.005787324693768862,3.95497412189917e-06,0.2232876712328767,0.0,0.08330139264085856,0.2670109495466587,0.027916251246261223,0.0,0.01765160964365169,0.0268032130109671,5.489221100253808e-05,0.00022181430866192032,1.7154011466804176e-05,5.3490617024096385e-05,8.065833400548611e-05,1.859601842215544e-07,3.4250000000000002e-06,1.7125000000000001e-06,2.4245456644924623e-06,2.9166666666666666e-06,5.083333333333334e-07,8.49e-05,2.83e-05,6.461741098980428e-05,8.066666666666667e-05,2.2500000000000002e-07,0.0,0.0,0.0,0.0,0.00029807246472809165,0.00020554433501939268,9.50605126964191e-05,0.00019013214185,0.0,0.08125623130608176,0.04150379961502309,0.09142902215522938,0.008359266089905457,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0625,0.04742511496278341,0.08330139264085856,0.01765160964365169,0.0,0.0,0.0,0.0,0.0,0.0,0.0001886080724254999,0.005787324693768862,0.00017873899638053532,3.95497412189917e-06,0.1250152587890625,0.00335693359375,0.004975124378109453,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.12333053499198658,0.3529411764705882,4.166671145838148e-06,9.430403621274993e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013306654730970843,4.898582771492561e-06,0.0,4.1666667013888886e-06,4.903476436578881e-06,4.175e-06,4.175e-06,0.0,4.175e-06,4.175e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001655958137378287,0.0,0.0013306664379648626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.430403621274993e-05,0.0,0.0,0.0,0.0313262939453125,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
