0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
0.0,0.5,0.36066,1.0,3e-05,0.00118,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00392,0.00403,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.35686,1.0,1.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0
0.0,0.5,0.37288,1.0,3e-05,0.00019,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00196,0.00196,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.00392,0.96863,1.0,0.0,1.0,0.07,0.0,0.0,0.0,0.0
0.0,0.5,0.36066,1.0,4e-05,0.00134,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.01961,1.0,1.0,0.0,0.2,0.04,0.0,0.01,0.0,0.0
0.0,1.0,0.18033,1.0,1e-05,3e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29804,0.46774,0.0,0.0,0.0,0.0,1.0,0.0,0.01,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,0.18644,1.0,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01957,0.01957,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.24314,0.24314,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,0.5,0.83051,1.0,9e-05,0.00023,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00196,0.00196,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.04314,0.14902,0.91,0.18,0.09,0.05,0.0,0.0,0.0,0.0
0.0,0.5,0.36066,1.0,4e-05,0.00048,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00784,0.00806,0.2,0.2,0.0,0.0,1.0,0.0,0.0,0.96863,1.0,1.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0
0.0,0.5,0.37288,1.0,3e-05,0.00061,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01957,0.01957,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.27843,1.0,1.0,0.0,0.01,0.05,0.0,0.0,0.0,0.0
0.0,0.5,0.31148,1.0,7e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.00615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00806,0.0,0.0,0.0,0.0,1.0,0.0,0.6,1.0,0.15294,0.15,0.03,0.15,0.0,0.0,0.0,0.0,0.0
0.0,0.5,0.36066,0.11111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.00784,0.16863,1.0,0.0,0.5,0.35,0.0,0.0,1.0,1.0
0.0,0.5,0.37288,1.0,4e-05,0.00719,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0137,0.07436,0.0,0.0,0.0,0.0,1.0,0.0,0.16,0.56471,0.89804,1.0,0.0,0.01,0.03,0.0,0.0,0.0,0.0
0.0,0.5,0.36066,1.0,3e-05,8e-05,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.01569,1.0,1.0,0.0,0.25,0.01,0.0,0.0,0.0,0.0
0.0,0.5,0.05085,1.0,0.0,3e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00196,0.00196,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.03922,0.00392,0.1,0.2,0.1,0.0,0.0,0.0,0.0,0.0
0.0,0.5,0.36066,1.0,3e-05,0.00207,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02157,0.03024,0.0,0.0,0.08,0.06,1.0,0.0,0.19,0.15686,1.0,1.0,0.0,0.03,0.04,0.0,0.0,0.03,0.0
0.0,0.5,0.83051,1.0,0.00079,0.00024,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00196,0.00587,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.17255,0.10196,0.57,0.07,0.02,0.08,0.0,0.0,0.0,0.0
0.0,0.5,0.36066,0.11111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.00392,1.0,1.0,0.0,1.0,0.15,0.0,0.0,1.0,0.86
0.0,0.5,0.36066,1.0,2e-05,0.00013,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01008,0.0,0.0,0.0,0.0,1.0,0.0,0.33,0.01961,1.0,1.0,0.0,0.2,0.07,0.0,0.0,0.0,0.0
0.0,0.5,0.37288,1.0,5e-05,0.0011,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03914,0.05088,0.0,0.0,0.0,0.0,1.0,0.0,0.12,0.52549,0.98431,1.0,0.0,0.01,0.02,0.0,0.0,0.0,0.0
0.0,0.5,0.36066,1.0,3e-05,5e-05,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00588,0.00806,0.0,0.0,0.0,0.0,1.0,0.0,0.4,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.5,0.36066,1.0,3e-05,0.00048,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0549,0.10484,0.0,0.0,0.0,0.0,1.0,0.0,0.06,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.5,0.36066,1.0,3e-05,0.00034,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01569,0.02016,0.0,0.0,0.0,0.0,1.0,0.0,0.27,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.5,0.36066,1.0,4e-05,6e-05,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0451,0.05242,0.0,0.0,0.0,0.0,1.0,0.0,0.07,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.5,0.37288,1.0,5e-05,0.00061,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02153,0.05479,0.0,0.0,0.0,0.0,1.0,0.0,0.21,0.19608,1.0,1.0,0.0,0.02,0.01,0.0,0.0,0.0,0.0
0.0,0.5,0.36066,1.0,4e-05,0.00028,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03333,0.03427,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.24314,0.67451,1.0,0.0,0.02,0.03,0.0,0.0,0.0,0.0
0.0,0.5,0.83607,1.0,0.00019,7e-05,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.52157,0.36078,0.69,0.04,0.01,0.0,0.0,0.0,0.0,0.0
0.0,1.0,0.18644,1.0,1e-05,8e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00196,0.00391,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.98824,0.99,0.01,0.0,0.0,0.0,0.0,0.0,0.0
